#{"t_start": 1772252584.9381065, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.137608
7.0,80,0.267707
12.0,140,0.461683
6.0,70,0.559175
7.0,84,0.675253
1.0,16,0.697451
2.0,26,0.733436
1.0,16,0.755627
4.0,48,0.821918
7.0,80,0.932469
17.0,188,1.192055
5.0,58,1.272312
6.0,72,1.371325
10.0,116,1.530442
1.0,16,1.552491
1.0,16,1.574499
10.0,116,1.733518
9.0,104,1.876153
7.0,84,1.991396
5.0,60,2.073728
2.0,26,2.109442
12.0,140,2.301426
12.0,142,2.496568
5.0,58,2.576329
9.0,102,2.716496
2.0,26,2.752319
3.0,38,2.804651
11.0,130,6.956615
5.0,60,7.038747
3.0,38,7.090689
6.0,70,7.1864
4.0,48,7.251969
11.0,126,7.424205
5.0,60,7.505967
1.0,16,7.527848
12.0,142,7.721275
12.0,138,7.90938
10.0,116,8.067437
4.0,48,8.132921
15.0,174,8.372421
9.0,104,8.514329
5.0,60,8.596209
15.0,166,8.822633
2.0,26,8.858226
12.0,140,9.04931
9.0,102,9.190319
7.0,82,9.302295
6.0,74,9.403286
8.0,92,9.528774
1.0,16,9.550689
9.0,102,13.377442
3.0,38,13.442241
11.0,128,13.659585
5.0,58,13.758114
3.0,38,13.822699
3.0,38,13.887355
7.0,82,14.00784
15.0,166,14.233785
12.0,136,14.422013
5.0,58,14.501099
3.0,38,14.552894
15.0,166,14.778857
9.0,104,14.921125
6.0,70,15.016642
2.0,26,15.052191
7.0,82,15.164034
6.0,72,15.262264
12.0,140,15.453073
8.0,90,15.577437
7.0,80,15.686399
1.0,16,15.708262
7.0,80,15.817338
9.0,104,15.959006
4.0,48,16.024551
7.0,80,16.135459
5.0,58,16.214737
