#{"t_start": 1773132264.3821058, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.777809
-500.0,500,3.579455
-500.0,500,4.373334
-500.0,500,5.168779
-500.0,500,7.835723
-500.0,500,8.649802
-500.0,500,9.459034
-500.0,500,10.259429
-500.0,500,12.727391
-500.0,500,13.52662
-500.0,500,14.324799
-500.0,500,15.134251
-500.0,500,17.606386
-500.0,500,18.404913
-500.0,500,19.202843
-500.0,500,20.00266
-500.0,500,22.476164
-500.0,500,23.27494
-466.0,467,24.021686
-500.0,500,24.819329
-500.0,500,27.291775
-485.0,486,28.067064
-298.0,299,28.543758
-343.0,344,29.092043
-461.0,462,29.853746
-340.0,341,32.14405
-410.0,411,32.812372
-500.0,500,33.631176
-212.0,213,33.970682
-313.0,314,34.472003
-417.0,418,35.139582
-373.0,374,37.411583
-246.0,247,37.813302
-192.0,193,38.121147
-293.0,294,38.589532
-212.0,213,38.928988
-352.0,353,39.49959
-258.0,259,39.912552
-338.0,339,42.130961
-185.0,186,42.427239
-255.0,256,42.83555
-146.0,147,43.069357
-194.0,195,43.380215
-208.0,209,43.712708
-237.0,238,44.091366
-201.0,202,44.41413
-248.0,249,44.828195
-202.0,203,45.163875
-216.0,217,47.181778
-195.0,196,47.49412
-190.0,191,47.797856
-229.0,230,48.163305
-210.0,211,48.498863
-223.0,224,48.854802
-215.0,216,49.198138
-162.0,163,49.458712
-158.0,159,49.711868
-141.0,142,49.937562
-213.0,214,51.949221
-145.0,146,52.181659
-199.0,200,52.500885
-167.0,168,52.767995
-212.0,213,53.106658
-154.0,155,53.353872
-186.0,187,53.651431
-163.0,164,53.91289
-119.0,120,54.103748
-184.0,185,54.398425
-167.0,168,54.665701
-126.0,127,54.869102
-156.0,157,56.805486
-139.0,140,57.030406
-114.0,115,57.21699
-117.0,118,57.412555
-144.0,145,57.646355
-120.0,121,57.839414
-121.0,122,58.033802
-120.0,121,58.227293
-129.0,130,58.435645
-129.0,130,58.642882
-243.0,244,59.031169
-149.0,150,59.271221
-196.0,197,59.584886
-138.0,139,59.829466
-105.0,106,60.002746
-126.0,127,61.882944
-133.0,134,62.096355
-180.0,181,62.384479
-119.0,120,62.57585
-114.0,115,62.758763
-125.0,126,62.959094
-200.0,201,63.278813
-156.0,157,63.529007
-153.0,154,63.774105
-129.0,130,63.980738
-130.0,131,64.18902
-175.0,176,64.469491
-213.0,214,64.810272
-146.0,147,66.720577
-103.0,104,66.88596
-124.0,125,67.085212
-111.0,112,67.263225
-110.0,111,67.440227
-115.0,116,67.624553
-459.0,460,68.356451
-125.0,126,68.556609
-102.0,103,68.720336
-217.0,218,69.066733
-103.0,104,69.231889
-149.0,150,69.470834
-109.0,110,69.645547
-110.0,111,69.822689
-104.0,105,71.66383
-139.0,140,71.887303
-103.0,104,72.053202
-104.0,105,72.220454
-89.0,90,72.364113
-84.0,85,72.499831
-104.0,105,72.667287
-92.0,93,72.815532
-101.0,102,72.978352
-91.0,92,73.124756
-147.0,148,73.361213
-118.0,119,73.550915
-118.0,119,73.740232
-90.0,91,73.885425
-146.0,147,74.119464
-143.0,144,74.348772
-104.0,105,74.51681
-121.0,122,74.722576
-101.0,102,76.58005
-95.0,96,76.733105
-100.0,101,76.89402
-126.0,127,77.096636
-127.0,128,77.300228
-70.0,71,77.41319
-106.0,107,77.583509
-96.0,97,77.737754
-140.0,141,77.963423
-113.0,114,78.144753
-115.0,116,78.329272
-110.0,111,78.506156
-93.0,94,78.655838
-144.0,145,78.886824
-99.0,100,79.04594
-86.0,87,79.184261
-134.0,135,79.399235
-130.0,131,79.607819
-120.0,121,79.800247
-85.0,86,81.635618
-112.0,113,81.815877
-84.0,85,81.95119
-88.0,89,82.093236
-94.0,95,82.246303
-84.0,85,82.382233
-97.0,98,82.539387
-109.0,110,82.714571
-118.0,119,82.9039
-101.0,102,83.068827
-92.0,93,83.216953
-122.0,123,83.412887
-88.0,89,83.554608
-97.0,98,83.710523
-123.0,124,83.907798
-102.0,103,84.071764
-107.0,108,84.243495
-100.0,101,84.404016
-93.0,94,84.553748
-106.0,107,84.724053
-105.0,106,86.564018
-84.0,85,86.699746
-101.0,102,86.862479
-101.0,102,87.024985
-79.0,80,87.15261
-102.0,103,87.316604
-100.0,101,87.477462
-122.0,123,87.67379
-99.0,100,87.833367
-105.0,106,88.002139
-80.0,81,88.131095
-106.0,107,88.301907
-120.0,121,88.495953
-99.0,100,88.65511
-106.0,107,88.825448
-106.0,107,88.995688
-97.0,98,89.151936
-87.0,88,89.29224
-88.0,89,89.433867
-80.0,81,89.56291
-80.0,81,89.706164
-94.0,95,91.584028
-158.0,159,91.838318
-99.0,100,91.997376
-91.0,92,92.144965
-62.0,63,92.247518
-86.0,87,92.386858
-71.0,72,92.501707
-89.0,90,92.644897
-95.0,96,92.797504
-100.0,101,92.957944
-77.0,78,93.082412
-86.0,87,93.221426
-101.0,102,93.383707
-115.0,116,93.568481
-73.0,74,93.686368
-86.0,87,93.825131
-88.0,89,93.966575
-101.0,102,94.128557
-75.0,76,94.249589
-85.0,86,94.387829
-91.0,92,94.534231
-97.0,98,94.690613
-78.0,79,96.490237
-106.0,107,96.660526
-82.0,83,96.79286
-78.0,79,96.918591
-92.0,93,97.066505
-85.0,86,97.203688
-72.0,73,97.319932
-136.0,137,97.538068
-82.0,83,97.67033
-94.0,95,97.821418
-92.0,93,97.969224
-62.0,63,98.069674
-78.0,79,98.195317
-89.0,90,98.338469
-102.0,103,98.502393
-109.0,110,98.677606
-85.0,86,98.814797
-95.0,96,98.967821
-147.0,148,99.20341
-94.0,95,99.354508
-81.0,82,99.485462
-86.0,87,99.624407
-80.0,81,101.4276
-80.0,81,101.556483
-81.0,82,101.687249
-82.0,83,101.819628
-101.0,102,101.981627
-86.0,87,102.119976
-73.0,74,102.238331
-77.0,78,102.366246
-113.0,114,102.551115
-93.0,94,102.700389
-206.0,207,103.030154
-85.0,86,103.166662
-97.0,98,103.322101
-97.0,98,103.477667
-77.0,78,103.602098
