#{"t_start": 1772786003.7970593, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.07711
7.0,80,0.138771
12.0,140,0.224089
6.0,70,0.266935
7.0,84,0.318356
1.0,16,0.328304
2.0,26,0.344202
1.0,16,0.35404
4.0,48,0.383414
7.0,80,0.432261
17.0,188,0.54629
5.0,58,0.581388
6.0,72,0.624884
10.0,116,0.695586
1.0,16,0.705369
1.0,16,0.715142
10.0,116,0.785436
9.0,104,0.848437
7.0,84,0.899359
5.0,60,0.935746
2.0,26,0.951686
12.0,140,1.03607
12.0,142,1.121773
5.0,58,1.157013
9.0,102,1.218174
2.0,26,1.233946
3.0,38,1.256897
11.0,130,3.295808
5.0,60,3.338788
3.0,38,3.365908
6.0,70,3.41906
4.0,48,3.453106
11.0,126,3.541996
7.0,82,3.599925
4.0,48,3.633921
12.0,138,3.738744
7.0,80,3.7953
6.0,70,3.844612
17.0,188,3.977083
6.0,70,4.026384
9.0,106,4.101697
12.0,140,4.200304
6.0,70,4.249685
3.0,38,4.276592
12.0,140,4.374921
15.0,176,4.498981
6.0,70,4.54859
12.0,140,4.647082
4.0,48,4.680975
17.0,192,6.717152
12.0,142,6.819832
0.0,6,6.824242
3.0,38,6.850686
7.0,82,6.908588
2.0,26,6.927093
3.0,38,6.951411
4.0,48,6.980992
11.0,128,7.060477
1.0,16,7.070438
4.0,48,7.100274
7.0,80,7.150227
15.0,178,7.260327
11.0,130,7.340906
5.0,58,7.376867
12.0,142,7.465919
6.0,70,7.509532
12.0,140,7.596264
9.0,106,7.661582
1.0,16,7.671682
5.0,58,7.707887
5.0,60,7.748916
1.0,16,7.75893
2.0,28,7.776232
9.0,106,7.84246
9.0,104,7.907167
1.0,16,7.917331
