#{"t_start": 1772795876.7239983, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.118478
7.0,80,0.230761
12.0,140,0.427222
6.0,70,0.525553
7.0,84,0.643464
1.0,16,0.666003
2.0,26,0.702575
1.0,16,0.72514
4.0,48,0.792586
7.0,80,0.904839
17.0,188,1.16872
5.0,58,1.250289
6.0,72,1.351517
10.0,116,1.514489
1.0,16,1.53703
1.0,16,1.559583
10.0,116,1.722505
9.0,104,1.86847
7.0,84,1.986541
5.0,60,2.070858
2.0,26,2.107468
12.0,140,2.304135
12.0,142,2.503676
5.0,58,2.585175
9.0,102,2.728393
2.0,26,2.764993
3.0,38,2.818446
11.0,130,6.843941
5.0,60,6.933274
3.0,38,6.988415
6.0,70,7.092399
4.0,48,7.162096
11.0,126,7.3446
5.0,60,7.431603
1.0,16,7.454885
12.0,142,7.663882
12.0,138,7.864493
10.0,116,8.032026
4.0,48,8.101328
15.0,174,8.352386
9.0,104,8.501767
5.0,60,8.588109
15.0,166,8.826202
2.0,26,8.863842
12.0,140,9.065199
9.0,102,9.211605
7.0,82,9.329462
6.0,74,9.435759
8.0,92,9.567959
1.0,16,9.591022
9.0,102,13.129879
3.0,38,13.196342
11.0,128,13.403344
5.0,58,13.486913
3.0,38,13.54172
3.0,38,13.596534
7.0,82,13.714675
15.0,166,13.953249
12.0,136,14.148855
5.0,58,14.231748
3.0,38,14.28604
15.0,166,14.522803
9.0,104,14.671199
6.0,70,14.771224
2.0,26,14.808409
7.0,82,14.925486
6.0,72,15.028156
12.0,140,15.227628
8.0,90,15.35584
7.0,80,15.469953
1.0,16,15.492872
7.0,80,15.6069
9.0,104,15.755142
4.0,48,15.823599
7.0,80,15.937731
5.0,58,16.020525
