#{"t_start": 1773069672.078775, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,3.536665
19.0,154,3.578019
5.0,60,3.594221
9.0,106,3.622473
7.0,80,3.643853
9.0,102,3.67117
6.0,74,3.69102
5.0,60,3.706995
11.0,130,3.74153
2.0,26,3.748581
8.0,92,3.773133
9.0,102,3.800313
19.0,154,3.843462
6.0,70,3.862333
11.0,126,3.896081
10.0,116,3.927353
6.0,72,3.946956
19.0,154,3.988585
11.0,126,4.022763
11.0,130,5.17771
9.0,104,5.20578
10.0,118,5.237453
9.0,102,5.264464
11.0,130,5.299272
19.0,154,5.340389
8.0,92,5.365004
6.0,70,5.383623
6.0,72,5.402885
20.0,164,5.446421
3.0,38,5.456661
11.0,130,5.491227
11.0,130,5.525991
8.0,96,5.551525
15.0,118,5.582991
11.0,126,5.616529
12.0,140,5.65391
11.0,130,5.688996
10.0,116,5.720176
20.0,164,6.76145
11.0,130,6.796411
9.0,102,6.82393
11.0,130,6.858601
12.0,140,6.896274
9.0,106,6.924762
0.0,6,6.926584
11.0,130,6.96155
20.0,164,7.005285
9.0,104,7.033215
3.0,38,7.043501
7.0,82,7.065571
20.0,164,7.109446
6.0,70,7.128248
1.0,16,7.132742
20.0,164,7.176913
5.0,62,7.193913
3.0,38,7.204344
8.0,90,7.229055
10.0,116,7.26047
