#{"t_start": 1773124771.2946408, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,1.958793
-500.0,500,2.6776
-500.0,500,3.398964
-500.0,500,4.117136
-500.0,500,6.496436
-500.0,500,7.230667
-500.0,500,7.944062
-500.0,500,8.677098
-500.0,500,11.054872
-500.0,500,11.805894
-500.0,500,12.542051
-500.0,500,13.261908
-500.0,500,15.541275
-500.0,500,16.28046
-500.0,500,17.015276
-500.0,500,17.755191
-500.0,500,20.044754
-500.0,500,20.779411
-466.0,467,21.470457
-500.0,500,22.212068
-500.0,500,24.464309
-485.0,486,25.161974
-298.0,299,25.589579
-343.0,344,26.08366
-461.0,462,26.738789
-340.0,341,28.665009
-410.0,411,29.248233
-500.0,500,29.965768
-212.0,213,30.273888
-313.0,314,30.719236
-417.0,418,31.320178
-373.0,374,33.280633
-246.0,247,33.632706
-192.0,193,33.914024
-293.0,294,34.330871
-212.0,213,34.632872
-352.0,353,35.13931
-258.0,259,35.512559
-338.0,339,37.436993
-185.0,186,37.705969
-255.0,256,38.076441
-146.0,147,38.284808
-194.0,195,38.560941
-208.0,209,38.872111
-237.0,238,39.216271
-201.0,202,39.497046
-248.0,249,39.851485
-202.0,203,40.148857
-216.0,217,41.891423
-195.0,196,42.172439
-190.0,191,42.447541
-229.0,230,42.781354
-210.0,211,43.081907
-223.0,224,43.400082
-215.0,216,43.708193
-162.0,163,43.94353
-158.0,159,44.169455
-141.0,142,44.377404
-213.0,214,46.103753
-145.0,146,46.331642
-199.0,200,46.626698
-167.0,168,46.870375
-212.0,213,47.178477
-154.0,155,47.410592
-186.0,187,47.687908
-163.0,164,47.924752
-119.0,120,48.098001
-184.0,185,48.378623
-167.0,168,48.622729
-126.0,127,48.806113
-156.0,157,50.482347
-139.0,140,50.685255
-114.0,115,50.851742
-117.0,118,51.027664
-144.0,145,51.242321
-120.0,121,51.417403
-121.0,122,51.597249
-120.0,121,51.776466
-129.0,130,51.982469
-129.0,130,52.18291
-243.0,244,52.535949
-149.0,150,52.752706
-196.0,197,53.037596
-138.0,139,53.238882
-105.0,106,53.395313
-126.0,127,55.097297
-133.0,134,55.292175
-180.0,181,55.55475
-119.0,120,55.729007
-114.0,115,55.895812
-125.0,126,56.078658
-200.0,201,56.370555
-156.0,157,56.598582
-153.0,154,56.828818
-129.0,130,57.02397
-130.0,131,57.21481
-175.0,176,57.470267
-213.0,214,57.780956
-146.0,147,59.535808
-103.0,104,59.686606
-124.0,125,59.868064
-111.0,112,60.030384
-110.0,111,60.191334
-115.0,116,60.360479
-459.0,460,61.039016
-125.0,126,61.223187
-102.0,103,61.372416
