#{"t_start": 1772785946.703482, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.143931
7.0,80,0.244009
12.0,140,0.411536
6.0,70,0.489144
7.0,84,0.582189
1.0,16,0.599964
2.0,26,0.628838
1.0,16,0.646634
4.0,48,0.699898
7.0,80,0.788687
17.0,188,0.997257
5.0,58,1.061659
6.0,72,1.141575
10.0,116,1.270269
1.0,16,1.288112
1.0,16,1.305946
10.0,116,1.434665
9.0,104,1.550221
7.0,84,1.643488
5.0,60,1.710195
2.0,26,1.739127
12.0,140,1.894496
12.0,142,2.052117
5.0,58,2.116549
9.0,102,2.229745
2.0,26,2.258621
3.0,38,2.300869
11.0,130,5.193476
5.0,60,5.266578
3.0,38,5.311697
6.0,70,5.397053
4.0,48,5.450009
11.0,126,5.588666
5.0,60,5.654778
1.0,16,5.672444
12.0,142,5.828651
12.0,138,5.980479
10.0,116,6.108193
4.0,48,6.161082
15.0,174,6.35256
9.0,104,6.467086
5.0,60,6.533155
15.0,166,6.715829
2.0,26,6.744526
12.0,140,6.898753
9.0,102,7.011112
7.0,82,7.10152
6.0,74,7.183059
8.0,92,7.284408
1.0,16,7.302094
9.0,102,10.294512
3.0,38,10.342065
11.0,126,10.501167
3.0,38,10.546335
6.0,70,10.622904
9.0,106,10.738559
1.0,16,10.756061
13.0,154,10.924867
12.0,136,11.073024
5.0,58,11.136221
3.0,38,11.177664
15.0,166,11.358698
9.0,106,11.474153
9.0,104,11.588702
1.0,16,11.606237
3.0,38,11.647738
9.0,102,11.758873
6.0,70,11.83513
12.0,140,11.988725
6.0,70,12.06514
8.0,90,12.163232
1.0,16,12.180776
6.0,70,12.257128
6.0,70,12.333441
4.0,48,12.385846
10.0,116,12.512194
