r,l
140.0,6213
115.0,5477
282.0,7686
248.0,5568
142.0,6270
143.0,5660
294.0,6597
51.0,4396
13.0,2199
52.0,3606
232.0,6215
36.0,4263
87.0,5443
38.0,3275
200.0,6457
