#{"t_start": 1772786077.0345995, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.081428
7.0,80,0.15291
12.0,140,0.276062
6.0,70,0.337654
7.0,84,0.411592
1.0,16,0.425712
2.0,26,0.448635
1.0,16,0.462789
4.0,48,0.505036
7.0,80,0.575484
17.0,188,0.741785
5.0,58,0.794024
6.0,72,0.858865
10.0,116,0.963286
1.0,16,0.977782
1.0,16,0.99224
10.0,116,1.096534
9.0,104,1.189981
7.0,84,1.265615
5.0,60,1.319752
2.0,26,1.343277
12.0,140,1.469675
12.0,142,1.597556
5.0,58,1.649979
9.0,102,1.741997
2.0,26,1.765502
3.0,38,1.799855
11.0,130,3.979838
5.0,60,4.033064
3.0,38,4.066207
6.0,70,4.127125
4.0,48,4.168922
11.0,126,4.278688
7.0,82,4.350081
4.0,48,4.393564
12.0,138,4.521263
7.0,80,4.591734
6.0,70,4.654157
17.0,188,4.821426
6.0,70,4.883878
9.0,106,4.97839
12.0,140,5.102833
6.0,70,5.165111
3.0,38,5.198988
12.0,140,5.323531
15.0,176,5.479943
6.0,70,5.542173
12.0,140,5.666613
4.0,48,5.70937
18.0,202,7.866558
1.0,16,7.880916
9.0,104,7.973598
16.0,178,8.132087
9.0,104,8.227495
17.0,192,8.399063
6.0,70,8.461415
2.0,26,8.484631
8.0,90,8.564777
1.0,16,8.579112
13.0,150,8.712597
5.0,60,8.766138
7.0,82,8.839198
6.0,70,8.901554
11.0,128,9.015555
7.0,82,9.088514
6.0,70,9.150858
7.0,80,9.22202
1.0,16,9.236299
5.0,58,9.287951
11.0,130,9.403529
2.0,28,9.428496
9.0,102,9.519114
