#{"t_start": 1772718483.6733153, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.784564
19.0,154,1.885335
5.0,60,1.924702
9.0,106,1.993999
7.0,80,2.048179
9.0,102,2.114769
6.0,74,2.163024
5.0,60,2.202107
11.0,130,2.287147
2.0,26,2.304259
8.0,92,2.364211
9.0,102,2.430801
19.0,154,2.53104
6.0,70,2.579047
11.0,126,2.661413
10.0,116,2.737129
6.0,72,2.783978
19.0,154,2.884291
11.0,126,2.966456
11.0,130,4.658821
9.0,104,4.732614
10.0,118,4.812709
9.0,102,4.895211
11.0,130,4.985618
19.0,154,5.086731
8.0,92,5.147469
6.0,70,5.193547
6.0,72,5.24087
20.0,164,5.348497
3.0,38,5.373422
11.0,130,5.458628
11.0,130,5.545224
8.0,96,5.608334
15.0,118,5.685785
11.0,126,5.768488
12.0,140,5.862434
11.0,130,5.948013
10.0,116,6.024759
20.0,164,7.72931
11.0,130,7.814496
9.0,102,7.881387
11.0,130,7.966227
12.0,140,8.057883
9.0,106,8.126946
0.0,6,8.130928
11.0,130,8.215811
20.0,164,8.322815
9.0,104,8.390821
3.0,38,8.415823
7.0,82,8.469623
20.0,164,8.576825
6.0,70,8.622479
1.0,16,8.633011
20.0,164,8.742293
5.0,62,8.782953
3.0,38,8.807977
8.0,90,8.86756
10.0,116,8.943725
