#{"t_start": 1772186358.428125, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.128473
7.0,80,0.224697
12.0,140,0.379652
6.0,70,0.458199
7.0,84,0.551003
1.0,16,0.56874
2.0,26,0.597521
1.0,16,0.615248
4.0,48,0.66831
7.0,80,0.756664
17.0,188,0.964132
5.0,58,1.028269
6.0,72,1.107867
10.0,116,1.235964
1.0,16,1.253704
1.0,16,1.271426
10.0,116,1.399449
9.0,104,1.514186
7.0,84,1.606897
5.0,60,1.673151
2.0,26,1.701928
12.0,140,1.859728
12.0,142,2.017183
5.0,58,2.081296
9.0,102,2.193996
2.0,26,2.222771
3.0,38,2.264841
11.0,130,5.229839
5.0,60,5.304416
3.0,38,5.35008
6.0,70,5.425678
4.0,48,5.477454
11.0,126,5.613194
5.0,60,5.67784
1.0,16,5.695118
12.0,142,5.848389
12.0,138,6.000191
10.0,116,6.129065
4.0,48,6.18246
15.0,174,6.375654
9.0,104,6.491107
5.0,60,6.557735
15.0,166,6.741856
2.0,26,6.77079
12.0,140,6.926435
9.0,102,7.03987
7.0,82,7.132558
6.0,74,7.214926
8.0,92,7.317279
1.0,16,7.335133
9.0,102,10.195307
3.0,38,10.243195
11.0,128,10.400454
5.0,58,10.464493
3.0,38,10.506439
3.0,38,10.54921
7.0,82,10.639723
15.0,166,10.822692
12.0,136,10.972699
5.0,58,11.042571
3.0,38,11.08938
15.0,166,11.274879
9.0,104,11.391114
6.0,70,11.46945
2.0,26,11.498579
7.0,82,11.591756
6.0,72,11.672419
12.0,140,11.828888
8.0,90,11.92951
7.0,80,12.018995
1.0,16,12.036984
7.0,80,12.126408
9.0,104,12.242652
4.0,48,12.296532
7.0,80,12.385973
5.0,58,12.450944
