#{"t_start": 1772720041.3254256, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.12326
7.0,80,0.228334
12.0,140,0.401927
6.0,70,0.488678
7.0,84,0.593089
1.0,16,0.612939
2.0,26,0.645136
1.0,16,0.66497
4.0,48,0.724319
7.0,80,0.8232
17.0,188,1.067704
5.0,58,1.139618
6.0,72,1.228609
10.0,116,1.371909
1.0,16,1.391757
1.0,16,1.41162
10.0,116,1.554939
9.0,104,1.683385
7.0,84,1.787103
5.0,60,1.861279
2.0,26,1.893445
12.0,140,2.066309
12.0,142,2.241768
5.0,58,2.313652
9.0,102,2.440169
2.0,26,2.472452
3.0,38,2.519682
11.0,130,6.232098
5.0,60,6.311231
3.0,38,6.358555
6.0,70,6.445606
4.0,48,6.505329
11.0,126,6.662302
5.0,60,6.736935
1.0,16,6.75689
12.0,142,6.935019
12.0,138,7.106591
10.0,116,7.251012
4.0,48,7.310786
15.0,174,7.526887
9.0,104,7.656052
5.0,60,7.730671
15.0,166,7.936997
2.0,26,7.969441
12.0,140,8.143803
9.0,102,8.27086
7.0,82,8.372941
6.0,74,8.465084
8.0,92,8.581527
1.0,16,8.601555
9.0,102,12.245451
3.0,38,12.310197
11.0,126,12.477066
3.0,38,12.52443
6.0,70,12.61136
11.0,130,12.772768
9.0,106,12.904439
12.0,140,13.078306
15.0,166,13.287232
3.0,38,13.334588
9.0,106,13.467096
0.0,6,13.474657
12.0,140,13.648737
5.0,58,13.720992
6.0,70,13.808247
5.0,58,13.880507
6.0,70,13.967633
9.0,102,14.094648
12.0,140,14.270726
4.0,48,14.330594
0.0,6,14.338138
6.0,70,14.42525
7.0,80,14.524655
3.0,38,14.57195
6.0,74,14.663917
