#{"t_start": 1772717904.8860354, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.8319
19.0,154,1.921404
5.0,60,1.956372
9.0,106,2.018052
7.0,80,2.065174
9.0,102,2.124144
6.0,74,2.166948
5.0,60,2.201667
11.0,130,2.27676
2.0,26,2.291862
8.0,92,2.345124
9.0,102,2.406822
19.0,154,2.495933
6.0,70,2.536451
11.0,126,2.609332
10.0,116,2.676428
6.0,72,2.71812
19.0,154,2.807164
11.0,126,2.882295
11.0,130,4.552351
9.0,104,4.620828
10.0,118,4.694254
9.0,102,4.75338
11.0,130,4.828715
19.0,154,4.918019
8.0,92,4.971399
6.0,70,5.012052
6.0,72,5.053857
20.0,164,5.148983
3.0,38,5.171063
11.0,130,5.24644
11.0,130,5.321899
8.0,96,5.377599
15.0,118,5.446127
11.0,126,5.529709
12.0,140,5.629079
11.0,130,5.708807
10.0,116,5.776453
20.0,164,7.491907
11.0,130,7.568205
9.0,102,7.626473
11.0,130,7.70073
12.0,140,7.78072
9.0,106,7.841201
0.0,6,7.844692
11.0,130,7.920053
20.0,164,8.014101
9.0,104,8.073485
3.0,38,8.095248
7.0,82,8.142106
20.0,164,8.235685
6.0,70,8.275673
1.0,16,8.284877
20.0,164,8.378624
5.0,62,8.414183
3.0,38,8.436024
8.0,90,8.489153
10.0,116,8.555829
