#{"t_start": 1772260192.2837198, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.163179
7.0,80,0.268128
12.0,140,0.451676
6.0,70,0.54359
7.0,84,0.653826
1.0,16,0.674914
2.0,26,0.709066
1.0,16,0.730128
4.0,48,0.793187
7.0,80,0.898283
17.0,188,1.167147
5.0,58,1.243407
6.0,72,1.3381
10.0,116,1.490527
1.0,16,1.511608
1.0,16,1.532662
10.0,116,1.684987
9.0,104,1.8216
7.0,84,1.931963
5.0,60,2.010822
2.0,26,2.04499
12.0,140,2.228868
12.0,142,2.415336
5.0,58,2.491563
9.0,102,2.625675
2.0,26,2.659978
3.0,38,2.710033
11.0,130,6.510422
5.0,60,6.595962
3.0,38,6.646292
6.0,70,6.738965
4.0,48,6.802424
11.0,126,6.96911
5.0,60,7.048466
1.0,16,7.069697
12.0,142,7.259693
12.0,138,7.451011
10.0,116,7.611433
4.0,48,7.677467
15.0,174,7.916952
9.0,104,8.060282
5.0,60,8.142946
15.0,166,8.36368
2.0,26,8.397754
12.0,140,8.581438
9.0,102,8.714849
7.0,82,8.822191
6.0,74,8.919272
8.0,92,9.0399
1.0,16,9.060981
9.0,102,12.260953
3.0,38,12.318816
11.0,128,12.512781
7.0,80,12.632557
6.0,70,12.724257
15.0,166,12.940635
7.0,80,13.044815
10.0,118,13.198441
7.0,80,13.30264
8.0,90,13.419755
2.0,26,13.453638
9.0,102,13.586232
11.0,126,13.750273
5.0,58,13.826328
6.0,70,13.918103
5.0,58,13.994181
6.0,70,14.085907
6.0,70,14.177197
3.0,38,14.226699
3.0,38,14.276221
2.0,26,14.310076
12.0,140,14.500947
4.0,48,14.563452
12.0,140,14.745542
11.0,126,14.909658
