#{"t_start": 1773163818.153517, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.011893
19.0,154,2.096179
5.0,60,2.129046
9.0,106,2.1871
7.0,80,2.230924
9.0,102,2.286608
6.0,74,2.327701
5.0,60,2.361183
11.0,130,2.434428
2.0,26,2.448826
8.0,92,2.49913
9.0,102,2.554731
19.0,154,2.638703
6.0,70,2.676856
11.0,126,2.745472
10.0,116,2.808628
6.0,72,2.847844
19.0,154,2.951957
11.0,126,3.027524
11.0,130,4.654471
9.0,104,4.718313
10.0,118,4.795592
9.0,102,4.864249
11.0,130,4.951664
19.0,154,5.048057
8.0,92,5.099544
6.0,70,5.138697
6.0,72,5.178907
20.0,164,5.270688
3.0,38,5.291952
11.0,130,5.364671
11.0,130,5.43742
8.0,96,5.491309
15.0,118,5.55784
11.0,126,5.628203
12.0,140,5.706538
11.0,130,5.779233
10.0,116,5.84407
20.0,164,7.732167
11.0,130,7.805115
9.0,102,7.86243
11.0,130,7.93545
12.0,140,8.013639
9.0,106,8.072801
0.0,6,8.076211
11.0,130,8.148736
20.0,164,8.24027
9.0,104,8.298393
3.0,38,8.319667
7.0,82,8.365467
20.0,164,8.456969
6.0,70,8.496054
1.0,16,8.505039
20.0,164,8.597379
5.0,62,8.632717
3.0,38,8.654308
8.0,90,8.704992
10.0,116,8.770152
