#{"t_start": 1772953988.4520159, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.127676
7.0,80,0.245136
12.0,140,0.428736
6.0,70,0.519052
7.0,84,0.627362
1.0,16,0.648088
2.0,26,0.681712
1.0,16,0.702431
4.0,48,0.764421
7.0,80,0.867677
17.0,188,1.110251
5.0,58,1.184893
6.0,72,1.277733
10.0,116,1.427052
1.0,16,1.447719
1.0,16,1.468396
10.0,116,1.617576
9.0,104,1.751411
7.0,84,1.85946
5.0,60,1.936652
2.0,26,1.970145
12.0,140,2.150208
12.0,142,2.332762
5.0,58,2.407369
9.0,102,2.53852
2.0,26,2.572088
3.0,38,2.621034
11.0,130,5.663194
5.0,60,5.740295
3.0,38,5.788032
6.0,70,5.876167
4.0,48,5.93656
11.0,126,6.094989
5.0,60,6.173101
1.0,16,6.193995
12.0,142,6.378242
12.0,138,6.557194
10.0,116,6.707642
4.0,48,6.769971
15.0,174,6.995474
9.0,104,7.130267
5.0,60,7.208169
15.0,166,7.423334
2.0,26,7.459198
12.0,140,7.642018
9.0,102,7.77497
7.0,82,7.881601
6.0,74,7.977905
8.0,92,8.09761
1.0,16,8.118482
9.0,102,11.581239
3.0,38,11.638928
11.0,128,11.822017
7.0,80,11.925907
6.0,70,12.016838
15.0,166,12.233768
7.0,80,12.337682
10.0,118,12.490879
7.0,80,12.595381
8.0,90,12.712353
2.0,26,12.746162
9.0,102,12.878635
11.0,126,13.04222
5.0,58,13.119559
6.0,70,13.210585
5.0,58,13.286174
6.0,70,13.377605
6.0,70,13.468643
3.0,38,13.518054
3.0,38,13.567598
2.0,26,13.603597
12.0,140,13.785591
4.0,48,13.848036
12.0,140,14.029818
11.0,126,14.19354
