r,l
140.0,6213
338.0,8690
300.0,6227
102.0,6182
5.0,1418
131.0,5599
15.0,2394
28.0,3458
30.0,3817
92.0,5760
341.0,5099
345.0,5439
104.0,5352
330.0,7348
88.0,3981
