r,l
140.0,6213
156.0,6489
74.0,4695
25.0,2784
70.0,5705
349.0,6194
204.0,6991
194.0,4373
22.0,2465
268.0,5960
324.0,7861
277.0,6876
267.0,6728
261.0,7131
