r,l
140.0,6213
156.0,6489
273.0,6313
104.0,4926
12.0,2055
53.0,4877
86.0,4839
267.0,6511
260.0,5488
274.0,6204
336.0,8506
300.0,6337
78.0,4443
298.0,7021
