r,l
140.0,6213
156.0,6489
135.0,6263
18.0,2796
9.0,1695
50.0,3879
19.0,3016
151.0,6743
25.0,3310
44.0,3221
251.0,5580
328.0,8683
72.0,4756
304.0,6600
267.0,4415
304.0,7728
