#{"t_start": 1772185865.4272323, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.157595
7.0,80,0.279476
12.0,140,0.468458
6.0,70,0.562921
7.0,84,0.676261
1.0,16,0.697942
2.0,26,0.733115
1.0,16,0.754751
4.0,48,0.819674
7.0,80,0.927697
17.0,188,1.181616
5.0,58,1.269935
6.0,72,1.367286
10.0,116,1.523748
1.0,16,1.545398
1.0,16,1.567043
10.0,116,1.723448
9.0,104,1.863621
7.0,84,1.976849
5.0,60,2.057753
2.0,26,2.092856
12.0,140,2.291561
12.0,142,2.48292
5.0,58,2.561189
9.0,102,2.698744
2.0,26,2.733895
3.0,38,2.785206
11.0,130,36.037683
5.0,60,36.113637
3.0,38,36.169843
6.0,70,36.270624
4.0,48,36.335811
11.0,126,36.506712
7.0,82,36.617958
4.0,48,36.683134
12.0,138,36.870131
7.0,80,36.978531
6.0,70,37.073442
17.0,188,37.328336
6.0,70,37.423367
9.0,106,37.567706
12.0,140,37.757491
6.0,70,37.852346
3.0,38,37.903992
12.0,140,38.094128
15.0,176,38.333131
6.0,70,38.428331
12.0,140,38.618627
4.0,48,38.683929
17.0,192,71.691371
12.0,142,71.896407
0.0,6,71.904744
3.0,38,71.957087
8.0,90,72.083944
2.0,26,72.12576
1.0,16,72.151516
7.0,80,72.27063
6.0,70,72.3928
4.0,48,72.458751
7.0,80,72.569106
4.0,48,72.635128
1.0,16,72.657154
2.0,26,72.692914
14.0,164,72.917734
17.0,188,73.176998
9.0,102,73.317208
9.0,104,73.459958
11.0,128,73.635567
1.0,16,73.657588
12.0,138,73.857877
8.0,92,73.984065
12.0,138,74.174314
10.0,116,74.336483
