r,l
140.0,6213
156.0,6489
45.0,3882
74.0,4080
65.0,4528
208.0,6020
46.0,3863
312.0,7228
39.0,4321
56.0,4778
56.0,4747
271.0,7152
324.0,7588
67.0,6033
