#{"t_start": 1772182318.605497, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.072635
7.0,80,0.12255
12.0,140,0.210179
6.0,70,0.253787
7.0,84,0.306758
1.0,16,0.316925
2.0,26,0.333354
1.0,16,0.343675
4.0,48,0.373541
7.0,80,0.423714
17.0,188,0.5417
5.0,58,0.577948
6.0,72,0.625597
10.0,116,0.698148
1.0,16,0.708021
1.0,16,0.717932
10.0,116,0.789753
9.0,104,0.854725
7.0,84,0.907356
5.0,60,0.949062
2.0,26,0.96734
12.0,140,1.054829
12.0,142,1.142828
5.0,58,1.179218
9.0,102,1.242599
2.0,26,1.258658
3.0,38,1.282506
11.0,130,3.159888
5.0,60,3.19769
3.0,38,3.221442
6.0,70,3.264754
4.0,48,3.295084
11.0,126,3.373659
7.0,82,3.430256
4.0,48,3.460346
12.0,138,3.546131
7.0,80,3.595585
6.0,70,3.639334
17.0,188,3.756998
6.0,70,3.801234
9.0,106,3.86838
12.0,140,3.957192
6.0,70,4.001722
3.0,38,4.025801
12.0,140,4.115018
15.0,176,4.225933
6.0,70,4.270113
12.0,140,4.358488
4.0,48,4.388883
17.0,192,6.237636
12.0,142,6.326267
0.0,6,6.330141
3.0,38,6.353791
7.0,82,6.404761
2.0,26,6.421044
3.0,38,6.445202
4.0,48,6.475746
11.0,128,6.55491
1.0,16,6.565001
4.0,48,6.594809
7.0,80,6.644717
15.0,178,6.755588
11.0,130,6.836503
5.0,58,6.873056
12.0,142,6.966601
6.0,70,7.010272
12.0,140,7.097077
9.0,106,7.162738
1.0,16,7.172843
5.0,58,7.209174
5.0,60,7.246732
1.0,16,7.257013
2.0,28,7.274721
9.0,106,7.340565
9.0,104,7.405271
1.0,16,7.415433
