#{"t_start": 1772201451.6401677, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.172237
7.0,80,0.27911
12.0,140,0.454533
6.0,70,0.542432
7.0,84,0.647768
1.0,16,0.667901
2.0,26,0.70058
1.0,16,0.72069
4.0,48,0.780931
7.0,80,0.881342
17.0,188,1.126881
5.0,58,1.199594
6.0,72,1.289793
10.0,116,1.435142
1.0,16,1.455266
1.0,16,1.475372
10.0,116,1.620381
9.0,104,1.750609
7.0,84,1.85586
5.0,60,1.931109
2.0,26,1.963712
12.0,140,2.138769
12.0,142,2.316396
5.0,58,2.389093
9.0,102,2.516865
2.0,26,2.549526
3.0,38,2.597191
11.0,130,6.187415
5.0,60,6.268286
3.0,38,6.315838
6.0,70,6.403404
4.0,48,6.463518
11.0,126,6.620756
5.0,60,6.695674
1.0,16,6.715762
12.0,142,6.892852
12.0,138,7.065129
10.0,116,7.210079
4.0,48,7.270091
15.0,174,7.487496
9.0,104,7.6175
5.0,60,7.692549
15.0,166,7.899931
2.0,26,7.932502
12.0,140,8.107659
9.0,102,8.23516
7.0,82,8.337709
6.0,74,8.430206
8.0,92,8.545325
1.0,16,8.565415
9.0,102,12.076782
3.0,38,12.137354
11.0,128,12.306206
5.0,58,12.378627
3.0,38,12.426119
3.0,38,12.473594
7.0,82,12.576013
15.0,166,12.785037
12.0,136,12.96362
5.0,58,13.035971
3.0,38,13.08337
15.0,166,13.29045
9.0,104,13.420167
6.0,70,13.507513
2.0,26,13.540043
7.0,82,13.64233
6.0,72,13.732195
12.0,140,13.907111
8.0,90,14.01955
7.0,80,14.119549
1.0,16,14.139655
7.0,80,14.239674
9.0,104,14.369608
4.0,48,14.429642
7.0,80,14.529612
5.0,58,14.604714
