#{"t_start": 1772181012.0554173, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.143647
7.0,80,0.253018
12.0,140,0.441595
6.0,70,0.533895
7.0,84,0.64466
1.0,16,0.665832
2.0,26,0.700134
1.0,16,0.721309
4.0,48,0.784562
7.0,80,0.88998
17.0,188,1.137459
5.0,58,1.213921
6.0,72,1.308807
10.0,116,1.466336
1.0,16,1.487531
1.0,16,1.508676
10.0,116,1.661641
9.0,104,1.798731
7.0,84,1.909461
5.0,60,1.98849
2.0,26,2.022801
12.0,140,2.2072
12.0,142,2.394412
5.0,58,2.480936
9.0,102,2.615433
2.0,26,2.649782
3.0,38,2.699938
11.0,130,6.494874
5.0,60,6.578598
3.0,38,6.627158
6.0,70,6.716568
4.0,48,6.778405
11.0,126,6.945476
5.0,60,7.024997
1.0,16,7.046352
12.0,142,7.234699
12.0,138,7.417591
10.0,116,7.571319
4.0,48,7.634956
15.0,174,7.865513
9.0,104,8.00329
5.0,60,8.082935
15.0,166,8.303123
2.0,26,8.346602
12.0,140,8.5542
9.0,102,8.696054
7.0,82,8.813632
6.0,74,8.915356
8.0,92,9.037599
1.0,16,9.059016
9.0,102,12.726974
3.0,38,12.791417
11.0,126,12.965561
3.0,38,13.014714
6.0,70,13.106956
11.0,130,13.279852
9.0,106,13.421156
12.0,140,13.607128
15.0,166,13.829635
3.0,38,13.889804
9.0,106,14.030731
0.0,6,14.038832
12.0,140,14.226797
5.0,58,14.304076
6.0,70,14.397481
5.0,58,14.475206
6.0,70,14.568326
9.0,102,14.712797
12.0,140,14.901375
4.0,48,14.965302
0.0,6,14.973371
6.0,70,15.066602
7.0,80,15.17321
3.0,38,15.223777
6.0,74,15.322254
