#{"t_start": 1773132407.3711867, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.177304
7.0,80,0.28605
12.0,140,0.461514
6.0,70,0.549479
7.0,84,0.657946
1.0,16,0.678895
2.0,26,0.712862
1.0,16,0.734332
4.0,48,0.796792
7.0,80,0.900785
17.0,188,1.145108
5.0,58,1.220528
6.0,72,1.314144
10.0,116,1.464917
1.0,16,1.485812
1.0,16,1.50673
10.0,116,1.657576
9.0,104,1.792818
7.0,84,1.902061
5.0,60,1.980158
2.0,26,2.014056
12.0,140,2.196073
12.0,142,2.380645
5.0,58,2.456745
9.0,102,2.589796
2.0,26,2.623802
3.0,38,2.673432
11.0,130,6.511296
5.0,60,6.593488
3.0,38,6.641318
6.0,70,6.732268
4.0,48,6.792662
11.0,126,6.954428
5.0,60,7.032675
1.0,16,7.053729
12.0,142,7.241027
12.0,138,7.421155
10.0,116,7.572589
4.0,48,7.637993
15.0,174,7.865188
9.0,104,8.00089
5.0,60,8.079271
15.0,166,8.295772
2.0,26,8.329827
12.0,140,8.515335
9.0,102,8.648719
7.0,82,8.755923
6.0,74,8.852627
8.0,92,8.982928
1.0,16,9.004065
9.0,102,12.719345
3.0,38,12.783025
11.0,126,12.952125
3.0,38,12.99997
6.0,70,13.087894
11.0,130,13.251704
9.0,106,13.390696
12.0,140,13.573389
15.0,166,13.789732
3.0,38,13.839357
9.0,106,13.97889
0.0,6,13.986809
12.0,140,14.169527
5.0,58,14.245672
6.0,70,14.336992
5.0,58,14.412701
6.0,70,14.504055
9.0,102,14.637105
12.0,140,14.819622
4.0,48,14.882307
0.0,6,14.890232
6.0,70,14.98157
7.0,80,15.088997
3.0,38,15.138767
6.0,74,15.235267
