#{"t_start": 1772252572.1711857, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.049405
19.0,154,2.178279
5.0,60,2.228579
9.0,106,2.317369
7.0,80,2.38492
9.0,102,2.470191
6.0,74,2.531892
5.0,60,2.581853
11.0,130,2.690981
2.0,26,2.712725
8.0,92,2.789687
9.0,102,2.874653
19.0,154,3.011791
6.0,70,3.071283
11.0,126,3.176672
10.0,116,3.2758
6.0,72,3.336066
19.0,154,3.465245
11.0,126,3.571036
11.0,130,5.763283
9.0,104,5.859471
10.0,118,5.959941
9.0,102,6.046135
11.0,130,6.155139
19.0,154,6.284555
8.0,92,6.361849
6.0,70,6.420765
6.0,72,6.481182
20.0,164,6.62192
3.0,38,6.653905
11.0,130,6.762935
11.0,130,6.872057
8.0,96,6.952621
15.0,118,7.051581
11.0,126,7.157149
12.0,140,7.274835
11.0,130,7.384068
10.0,116,7.482191
20.0,164,9.403806
11.0,130,9.513168
9.0,102,9.598884
11.0,130,9.708313
12.0,140,9.825756
9.0,106,9.914856
0.0,6,9.919964
11.0,130,10.029416
20.0,164,10.167013
9.0,104,10.25426
3.0,38,10.286232
7.0,82,10.355236
20.0,164,10.492681
6.0,70,10.551581
1.0,16,10.565072
20.0,164,10.703434
5.0,62,10.755738
3.0,38,10.787785
8.0,90,10.86355
10.0,116,10.961573
