r,l
140.0,6213
156.0,6489
45.0,3882
74.0,4080
16.0,2742
305.0,7012
185.0,5523
324.0,6016
91.0,3321
206.0,5932
329.0,5767
99.0,6334
56.0,5329
99.0,3304
304.0,7135
