#{"t_start": 1772182326.3262975, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.129016
7.0,80,0.235875
12.0,140,0.395285
6.0,70,0.479106
7.0,84,0.58056
1.0,16,0.599928
2.0,26,0.631389
1.0,16,0.650774
4.0,48,0.708714
7.0,80,0.812935
17.0,188,1.04044
5.0,58,1.110456
6.0,72,1.197286
10.0,116,1.337321
1.0,16,1.356694
1.0,16,1.376054
10.0,116,1.515937
9.0,104,1.64125
7.0,84,1.742471
5.0,60,1.814729
2.0,26,1.846085
12.0,140,2.014813
12.0,142,2.186059
5.0,58,2.256343
9.0,102,2.379305
2.0,26,2.419625
3.0,38,2.46562
11.0,130,6.095032
5.0,60,6.175452
3.0,38,6.221902
6.0,70,6.30704
4.0,48,6.365823
11.0,126,6.521904
5.0,60,6.595571
1.0,16,6.615251
12.0,142,6.789097
12.0,138,6.960645
10.0,116,7.102689
4.0,48,7.161639
15.0,174,7.374711
9.0,104,7.502176
5.0,60,7.575743
15.0,166,7.778983
2.0,26,7.810963
12.0,140,7.985541
9.0,102,8.110679
7.0,82,8.211053
6.0,74,8.301629
8.0,92,8.414424
1.0,16,8.434091
9.0,102,11.28152
3.0,38,11.328247
11.0,126,11.482433
3.0,38,11.529161
6.0,70,11.617841
11.0,130,11.786042
9.0,106,11.915658
12.0,140,12.087502
15.0,166,12.29013
3.0,38,12.336457
9.0,106,12.465811
0.0,6,12.473203
12.0,140,12.64432
5.0,58,12.715317
6.0,70,12.800881
5.0,58,12.87188
6.0,70,12.957486
9.0,102,13.084597
12.0,140,13.255823
4.0,48,13.314728
0.0,6,13.322143
6.0,70,13.407787
7.0,80,13.505852
3.0,38,13.552473
6.0,74,13.643072
