#{"t_start": 1771919980.3109894, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.70908
-500.0,500,3.368383
-500.0,500,4.019373
-500.0,500,4.671628
-500.0,500,7.967626
-500.0,500,8.77723
-500.0,500,9.419847
-500.0,500,10.074371
-500.0,500,13.073314
-500.0,500,14.168792
-500.0,500,14.887896
-500.0,500,15.540951
-500.0,500,18.271134
-500.0,500,19.022009
-500.0,500,19.676378
-500.0,500,20.331365
-500.0,500,23.002984
-500.0,500,23.790855
-466.0,467,24.402471
-500.0,500,25.058265
-500.0,500,27.644971
-485.0,486,28.500419
-298.0,299,28.893627
-343.0,344,29.344676
-461.0,462,29.949766
-340.0,341,32.194518
-410.0,411,33.051391
-500.0,500,33.728904
-212.0,213,34.0079
-313.0,314,34.418878
-417.0,418,34.965632
-373.0,374,37.459635
-246.0,247,37.913037
-192.0,193,38.193904
-293.0,294,38.614729
-212.0,213,38.927985
-352.0,353,39.387405
-258.0,259,39.724562
-338.0,339,42.026749
-185.0,186,42.462542
-255.0,256,42.903031
-146.0,147,43.105314
-194.0,195,43.362727
-208.0,209,43.638512
-237.0,238,43.953464
-201.0,202,44.220165
-248.0,249,44.549057
-202.0,203,44.817078
-216.0,217,46.99673
-195.0,196,47.416364
-190.0,191,47.730685
-229.0,230,48.040812
-210.0,211,48.316828
-223.0,224,48.609787
-215.0,216,48.892329
-162.0,163,49.105421
-158.0,159,49.313416
-141.0,142,49.501855
-213.0,214,51.564377
-145.0,146,51.924179
-199.0,200,52.32761
-167.0,168,52.59487
-212.0,213,52.882808
-154.0,155,53.087066
-186.0,187,53.333629
-163.0,164,53.549738
-119.0,120,53.707911
-184.0,185,53.951765
-167.0,168,54.173107
-126.0,127,54.340429
-156.0,157,56.24462
-139.0,140,56.599757
-114.0,115,56.86566
-117.0,118,57.099839
-144.0,145,57.343593
-120.0,121,57.515646
-121.0,122,57.676788
-120.0,121,57.836296
-129.0,130,58.007713
-129.0,130,58.179287
-243.0,244,58.500951
-149.0,150,58.698801
-196.0,197,58.95851
-138.0,139,59.142068
-105.0,106,59.281888
-126.0,127,61.231411
-133.0,134,61.560584
-180.0,181,61.93325
-119.0,120,62.135103
-114.0,115,62.3042
-125.0,126,62.471101
-200.0,201,62.73293
-156.0,157,62.943648
