#{"t_start": 1772199600.1444674, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.137879
7.0,80,0.255384
12.0,140,0.435982
6.0,70,0.527882
7.0,84,0.636333
1.0,16,0.657112
2.0,26,0.690732
1.0,16,0.71146
4.0,48,0.7736
7.0,80,0.877414
17.0,188,1.119475
5.0,58,1.194352
6.0,72,1.287305
10.0,116,1.436889
1.0,16,1.457588
1.0,16,1.478285
10.0,116,1.627823
9.0,104,1.761966
7.0,84,1.871148
5.0,60,1.948545
2.0,26,1.982126
12.0,140,2.162489
12.0,142,2.34536
5.0,58,2.42019
9.0,102,2.554523
2.0,26,2.588238
3.0,38,2.637383
11.0,130,5.711455
5.0,60,5.789652
3.0,38,5.839024
6.0,70,5.929785
4.0,48,5.992049
11.0,126,6.155238
5.0,60,6.232945
1.0,16,6.253767
12.0,142,6.437605
12.0,138,6.616466
10.0,116,6.766852
4.0,48,6.82913
15.0,174,7.055943
9.0,104,7.190692
5.0,60,7.268459
15.0,166,7.483463
2.0,26,7.517309
12.0,140,7.699824
9.0,102,7.832504
7.0,82,7.939044
6.0,74,8.035182
8.0,92,8.154695
1.0,16,8.17558
9.0,102,11.202866
3.0,38,11.252589
11.0,126,11.416575
3.0,38,11.468568
6.0,70,11.559685
11.0,130,11.728583
9.0,106,11.86761
12.0,140,12.049613
15.0,166,12.265076
3.0,38,12.314454
9.0,106,12.462893
0.0,6,12.470853
12.0,140,12.653419
5.0,58,12.72896
6.0,70,12.82031
5.0,58,12.898018
6.0,70,12.989573
9.0,102,13.122336
12.0,140,13.304047
4.0,48,13.36653
0.0,6,13.374397
6.0,70,13.465332
7.0,80,13.569284
3.0,38,13.618662
6.0,74,13.714794
